Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
SRR11647692_1_val_1	(0.0, 0.20818999108991898)	(1.0, 0.1300920384663007)	(2.0, 0.04532730587798287)	(3.0, 0.03743447934293615)	(4.0, 0.03547037701538992)	(5.0, 0.033948137016166814)	(6.0, 0.03203744661841789)	(7.0, 0.02970188859728133)	(8.0, 0.027400319986015786)	(9.0, 0.025630442857732468)	(10.0, 0.024528214851915427)	(11.0, 0.023763453129817695)	(12.0, 0.023265751056706474)	(13.0, 0.02355466104061006)	(14.0, 0.025033200369999006)	(15.0, 0.0268783397629967)	(16.0, 0.030053921770945367)	(17.0, 0.035436387605518906)	(18.0, 0.042183285464914434)	(19.0, 0.05299191780389567)	(20.0, 0.07015414197376503)	(21.0, 0.09570689475179234)	(22.0, 0.13637279584746526)	(23.0, 0.18750986299840006)	(24.0, 0.26368984177929705)	(25.0, 0.36286365633793244)	(26.0, 0.5184938806923157)	(27.0, 0.664029250315009)	(28.0, 0.7545624713214354)	(29.0, 0.8929989099110691)	(30.0, 1.0806762921438335)	(31.0, 1.277596366046522)	(32.0, 1.4614208058889082)	(33.0, 1.6290007356279421)	(34.0, 1.8600947333409403)	(35.0, 2.1568538431097397)	(36.0, 2.4264238527967215)	(37.0, 2.60417389953216)	(38.0, 2.7174557470022553)	(39.0, 2.8231700951460694)	(40.0, 2.998570016970427)	(41.0, 3.182413879332739)	(42.0, 3.227576093791349)	(43.0, 3.276049847897391)	(44.0, 3.4268875654599613)	(45.0, 3.4996467529188404)	(46.0, 3.610097768109679)	(47.0, 3.6336815629301786)	(48.0, 3.4634723095561224)	(49.0, 3.3178762445586596)	(50.0, 3.2172068959657)	(51.0, 3.19982859626165)	(52.0, 3.0946823568256803)	(53.0, 2.9813058245709443)	(54.0, 2.94400001942252)	(55.0, 2.7880541791193347)	(56.0, 2.540101434110315)	(57.0, 2.399327009684554)	(58.0, 2.375398465135363)	(59.0, 2.269480180532323)	(60.0, 2.073198621972211)	(61.0, 1.8827850922448306)	(62.0, 1.6697370433583478)	(63.0, 1.5030165601260521)	(64.0, 1.365915419781351)	(65.0, 1.1339376974117066)	(66.0, 0.8818115384335252)	(67.0, 0.7244502819907112)	(68.0, 0.5858681745016303)	(69.0, 0.43058269987593867)	(70.0, 0.32341166273765276)	(71.0, 0.24381332044972845)	(72.0, 0.18439983199520263)	(73.0, 0.14561548751738923)	(74.0, 0.11921057167759588)	(75.0, 0.09410696467286407)	(76.0, 0.07294370139817866)	(77.0, 0.0628342797765439)	(78.0, 0.052909372094208935)	(79.0, 0.03925534058602598)	(80.0, 0.02508418448480552)	(81.0, 0.01602115112419973)	(82.0, 0.010335208415777885)	(83.0, 0.00680273760418361)	(84.0, 0.004132141114318525)	(85.0, 0.002289429536311615)	(86.0, 0.0012915975750983873)	(87.0, 0.0007113497923004275)	(88.0, 0.00041030073344290873)	(89.0, 0.00028890998390358665)	(90.0, 0.00022093116416156623)	(91.0, 0.0001845139392997696)	(92.0, 0.00017723049432741029)	(93.0, 0.00014566889944718652)	(94.0, 0.00010196822961303057)	(95.0, 9.711259963145767e-05)	(96.0, 5.5839744788088176e-05)	(97.0, 1.213907495393221e-05)	(98.0, 4.855629981572884e-06)	(99.0, 2.427814990786442e-06)	(100.0, 0.0)
SRR11647692_2_val_2	(0.0, 0.38878443429761184)	(1.0, 0.2099158373754474)	(2.0, 0.022938466024174483)	(3.0, 0.012604752591028816)	(4.0, 0.009399578736794156)	(5.0, 0.00804811633194275)	(6.0, 0.0072474294493557415)	(7.0, 0.006788854234783182)	(8.0, 0.0069586969068470925)	(9.0, 0.007325071813727815)	(10.0, 0.007720562607248065)	(11.0, 0.00842419653436998)	(12.0, 0.009312231076875573)	(13.0, 0.01032158181371253)	(14.0, 0.011646354655811035)	(15.0, 0.013240449449325172)	(16.0, 0.016207843562670358)	(17.0, 0.020674705837951217)	(18.0, 0.026522146404723005)	(19.0, 0.035501971109130635)	(20.0, 0.051105660024030795)	(21.0, 0.07502436089840271)	(22.0, 0.11197484736784984)	(23.0, 0.16114915357812531)	(24.0, 0.23399710195022333)	(25.0, 0.3282088321440747)	(26.0, 0.48399338360886707)	(27.0, 0.6272726617619824)	(28.0, 0.7163599959072768)	(29.0, 0.8573536769591892)	(30.0, 1.0499164458974781)	(31.0, 1.245851805038179)	(32.0, 1.4247786337336226)	(33.0, 1.5962202532388208)	(34.0, 1.8272232715129462)	(35.0, 2.115446286005403)	(36.0, 2.3669468884737555)	(37.0, 2.5544847406428395)	(38.0, 2.683555466115865)	(39.0, 2.7885619112813216)	(40.0, 2.9630995200658563)	(41.0, 3.1452218173199884)	(42.0, 3.203075084072729)	(43.0, 3.273450608404354)	(44.0, 3.4340344285168953)	(45.0, 3.505429008880903)	(46.0, 3.6251632400381872)	(47.0, 3.6549002655926914)	(48.0, 3.494384382548976)	(49.0, 3.3464344309141034)	(50.0, 3.235417981481471)	(51.0, 3.211006736858114)	(52.0, 3.1135073377978824)	(53.0, 3.003810808559576)	(54.0, 2.9589553588674966)	(55.0, 2.823265621831752)	(56.0, 2.594810243638585)	(57.0, 2.450921958189926)	(58.0, 2.4027157552104152)	(59.0, 2.286193976879026)	(60.0, 2.096807265908332)	(61.0, 1.9184797392128854)	(62.0, 1.7147025012706052)	(63.0, 1.539060915117655)	(64.0, 1.3983292770454985)	(65.0, 1.172319633330052)	(66.0, 0.9266858820195644)	(67.0, 0.7618196002471259)	(68.0, 0.6183777583936066)	(69.0, 0.4645536766292092)	(70.0, 0.34848319454073245)	(71.0, 0.2639743335695036)	(72.0, 0.20002371488966791)	(73.0, 0.15741018846883265)	(74.0, 0.1272509825580553)	(75.0, 0.10043525096305041)	(76.0, 0.0791733747445354)	(77.0, 0.06654678523852692)	(78.0, 0.055109094436965836)	(79.0, 0.04141977506861462)	(80.0, 0.02825696798366152)	(81.0, 0.01922376415374809)	(82.0, 0.012830400712485155)	(83.0, 0.008458165068782764)	(84.0, 0.005330633578920175)	(85.0, 0.0031833369392550164)	(86.0, 0.0018949589554559205)	(87.0, 0.0010772878056625208)	(88.0, 0.0007376024615346989)	(89.0, 0.0005750387611306698)	(90.0, 0.0004076224129533862)	(91.0, 0.00030571680971503963)	(92.0, 0.0002232217975697115)	(93.0, 0.0001941059109301839)	(94.0, 0.0002232217975697115)	(95.0, 0.0002256481214563388)	(96.0, 0.00024505871254935723)	(97.0, 0.0002377797408894753)	(98.0, 0.00018440061538367472)	(99.0, 0.00018440061538367472)	(100.0, 0.00023050076922959343)
SRR11647693_1_val_1	(0.0, 0.21948091479714535)	(1.0, 0.13891898364207905)	(2.0, 0.052508652141359906)	(3.0, 0.04740176086765217)	(4.0, 0.04824425366534859)	(5.0, 0.04727480989813627)	(6.0, 0.045324381366482924)	(7.0, 0.04180437721172392)	(8.0, 0.03735243753074594)	(9.0, 0.03526640228165515)	(10.0, 0.03376318739261463)	(11.0, 0.031178004013381787)	(12.0, 0.028965017794775103)	(13.0, 0.028162918487379198)	(14.0, 0.028529345149390997)	(15.0, 0.030009478043974087)	(16.0, 0.03283702236501)	(17.0, 0.0365128299823567)	(18.0, 0.042263131851565466)	(19.0, 0.05221724196133477)	(20.0, 0.06747155504839283)	(21.0, 0.09178843620930176)	(22.0, 0.12902257851845333)	(23.0, 0.17289567948342496)	(24.0, 0.2358604751140034)	(25.0, 0.3154616182497789)	(26.0, 0.4369681223230297)	(27.0, 0.5712591660763927)	(28.0, 0.6846783163416194)	(29.0, 0.8206226079479964)	(30.0, 0.9894414301603766)	(31.0, 1.178803227439875)	(32.0, 1.3521692025603702)	(33.0, 1.5193261211718152)	(34.0, 1.7314842732273388)	(35.0, 1.9844485062343025)	(36.0, 2.2297437465827827)	(37.0, 2.4434079987766544)	(38.0, 2.610123474244101)	(39.0, 2.736716672845909)	(40.0, 2.8986974542002737)	(41.0, 3.1205933226675286)	(42.0, 3.271226418496756)	(43.0, 3.3819074671694698)	(44.0, 3.4769360383507335)	(45.0, 3.5268710481100896)	(46.0, 3.6240029660362874)	(47.0, 3.631905663888652)	(48.0, 3.490935267989169)	(49.0, 3.3485568704277817)	(50.0, 3.254214988581626)	(51.0, 3.1921763579786524)	(52.0, 3.066520865401677)	(53.0, 2.9307900822440316)	(54.0, 2.8437882746353402)	(55.0, 2.739801004355284)	(56.0, 2.5908038448832267)	(57.0, 2.463691301406126)	(58.0, 2.4105507796664942)	(59.0, 2.3413307635379503)	(60.0, 2.221263998868982)	(61.0, 2.0360944688328155)	(62.0, 1.8208952640075247)	(63.0, 1.6331578620879683)	(64.0, 1.4655537298339107)	(65.0, 1.2400945784722892)	(66.0, 0.9964237334837509)	(67.0, 0.8585347838443349)	(68.0, 0.7055992590679779)	(69.0, 0.501216853895303)	(70.0, 0.35869707911786386)	(71.0, 0.26557854297795236)	(72.0, 0.20406791299819238)	(73.0, 0.1622029455510177)	(74.0, 0.13134520421073284)	(75.0, 0.10272064583420491)	(76.0, 0.07817582997802883)	(77.0, 0.06992978745810978)	(78.0, 0.05982852963367432)	(79.0, 0.041908246186782384)	(80.0, 0.02817157423530074)	(81.0, 0.0188551042224181)	(82.0, 0.012276735802048815)	(83.0, 0.008745190650061095)	(84.0, 0.005796465858123635)	(85.0, 0.003219938226812333)	(86.0, 0.001641706855785141)	(87.0, 0.0008569190442323145)	(88.0, 0.0005020333794492348)	(89.0, 0.0003375741689400027)	(90.0, 0.00025967243764615593)	(91.0, 0.0002365904431887198)	(92.0, 0.0002221641966528223)	(93.0, 0.00016445921050923208)	(94.0, 0.00012406572020871894)	(95.0, 0.00011540997228718042)	(96.0, 9.232797782974433e-05)	(97.0, 5.193448752923118e-05)	(98.0, 2.019674515025657e-05)	(99.0, 5.77049861435902e-06)	(100.0, 5.77049861435902e-06)
SRR11647693_2_val_2	(0.0, 0.596297017581785)	(1.0, 0.3137726276841876)	(2.0, 0.022683052608957133)	(3.0, 0.011525847707090713)	(4.0, 0.008052541276618098)	(5.0, 0.006978293102019189)	(6.0, 0.006491569398246493)	(7.0, 0.0064080487626878655)	(8.0, 0.0066125303187107125)	(9.0, 0.0068054917870703025)	(10.0, 0.007197174767621111)	(11.0, 0.00760613787966681)	(12.0, 0.008251262788809317)	(13.0, 0.009316870897660782)	(14.0, 0.010682001285756984)	(15.0, 0.012159452528569962)	(16.0, 0.014708271924066034)	(17.0, 0.01854158109401549)	(18.0, 0.02440242569269855)	(19.0, 0.03366457617395885)	(20.0, 0.04849956906232074)	(21.0, 0.07170102561612453)	(22.0, 0.10682865292331728)	(23.0, 0.15016722271249797)	(24.0, 0.21195521289438807)	(25.0, 0.29120477595186306)	(26.0, 0.4105759243185537)	(27.0, 0.5412021983322485)	(28.0, 0.6566075565208621)	(29.0, 0.7968675038429571)	(30.0, 0.9653977462906902)	(31.0, 1.156755042443171)	(32.0, 1.337459137529053)	(33.0, 1.503999284832958)	(34.0, 1.714566327163923)	(35.0, 1.9713375610903048)	(36.0, 2.2196357705403598)	(37.0, 2.4339410813180526)	(38.0, 2.5933243741611576)	(39.0, 2.7189278899536715)	(40.0, 2.88463283090199)	(41.0, 3.0927230543853543)	(42.0, 3.2354425404235556)	(43.0, 3.3682432309836905)	(44.0, 3.465913414214717)	(45.0, 3.5041226649718316)	(46.0, 3.6024754133969057)	(47.0, 3.6242973394530344)	(48.0, 3.5027632946275666)	(49.0, 3.3671459426337655)	(50.0, 3.262961149829166)	(51.0, 3.1924812535053464)	(52.0, 3.0762781292460524)	(53.0, 2.9461817792648675)	(54.0, 2.8579897481587877)	(55.0, 2.7653365631051106)	(56.0, 2.6288177642516586)	(57.0, 2.497555005394569)	(58.0, 2.430836417692804)	(59.0, 2.354199034512973)	(60.0, 2.2359050143427974)	(61.0, 2.054751635838048)	(62.0, 1.8432284262310323)	(63.0, 1.6500336760962617)	(64.0, 1.4755648284581186)	(65.0, 1.2514069627064235)	(66.0, 1.0193751170368905)	(67.0, 0.8776434785158141)	(68.0, 0.7232800638719741)	(69.0, 0.526234724435759)	(70.0, 0.37978272999466217)	(71.0, 0.28394424070209406)	(72.0, 0.21819046034212702)	(73.0, 0.1710617817117341)	(74.0, 0.1360839155441637)	(75.0, 0.1066587316302842)	(76.0, 0.0826537489619681)	(77.0, 0.0712258220000151)	(78.0, 0.06031341896099293)	(79.0, 0.043917454194259437)	(80.0, 0.029897507508073132)	(81.0, 0.021168161081238562)	(82.0, 0.014636271376170665)	(83.0, 0.010036876376614476)	(84.0, 0.0067853316336596)	(85.0, 0.004193311909426306)	(86.0, 0.002545939373580257)	(87.0, 0.0016214523386037158)	(88.0, 0.001005127648619355)	(89.0, 0.0006134446680685461)	(90.0, 0.0004089631120456974)	(91.0, 0.00035712271756103156)	(92.0, 0.0003398425860661429)	(93.0, 0.00028800219158147707)	(94.0, 0.0002736020820024032)	(95.0, 0.0002160016436861078)	(96.0, 0.00019584149027540443)	(97.0, 0.00019008144644377486)	(98.0, 0.00014688111770655332)	(99.0, 0.0001584012053698124)	(100.0, 0.0001584012053698124)
SRR11647694_1_val_1	(0.0, 0.22384938965444154)	(1.0, 0.1350072086017172)	(2.0, 0.047937138029178185)	(3.0, 0.05470721987955227)	(4.0, 0.062229533046634596)	(5.0, 0.06472851873172898)	(6.0, 0.06220135958907998)	(7.0, 0.056493417088514894)	(8.0, 0.05105593978047411)	(9.0, 0.04802165840184203)	(10.0, 0.04578468587200556)	(11.0, 0.043212449197269166)	(12.0, 0.04088813894901339)	(13.0, 0.039685132311431316)	(14.0, 0.04048244116022693)	(15.0, 0.041367087727441854)	(16.0, 0.043468827661016174)	(17.0, 0.04763849937909925)	(18.0, 0.05461988216113296)	(19.0, 0.0660611232740623)	(20.0, 0.08292857231201056)	(21.0, 0.11026246083149847)	(22.0, 0.1527226787120594)	(23.0, 0.20580429009071036)	(24.0, 0.2728514843791842)	(25.0, 0.363051626086041)	(26.0, 0.515289721328161)	(27.0, 0.6776618092526763)	(28.0, 0.7972299631144643)	(29.0, 0.9288253660063174)	(30.0, 1.0966433832761397)	(31.0, 1.284275793244123)	(32.0, 1.4753481823795251)	(33.0, 1.6659106319331887)	(34.0, 1.8957806894670515)	(35.0, 2.1444142697322883)	(36.0, 2.335886721964966)	(37.0, 2.5146754836065552)	(38.0, 2.7108641726338756)	(39.0, 2.8341005106692743)	(40.0, 2.9661156980786916)	(41.0, 3.134632417095868)	(42.0, 3.2104302873008055)	(43.0, 3.2809456342142522)	(44.0, 3.382818039385987)	(45.0, 3.429067587307643)	(46.0, 3.4894940190707824)	(47.0, 3.4783880421027527)	(48.0, 3.316032858252771)	(49.0, 3.1859729087976443)	(50.0, 3.1113047942406467)	(51.0, 3.0725014911506747)	(52.0, 2.9789712467608624)	(53.0, 2.879569653816668)	(54.0, 2.90711202592206)	(55.0, 2.8323847471041983)	(56.0, 2.611499205184502)	(57.0, 2.4829803438576126)	(58.0, 2.430493192433364)	(59.0, 2.311973091192608)	(60.0, 2.135860808018707)	(61.0, 1.9512429580090676)	(62.0, 1.7678224799454991)	(63.0, 1.5939978815250326)	(64.0, 1.41262843117144)	(65.0, 1.1984453548039873)	(66.0, 0.9655438332372477)	(67.0, 0.7742376044041425)	(68.0, 0.6146236979742241)	(69.0, 0.4573566405586053)	(70.0, 0.33274825514029666)	(71.0, 0.24390325674181682)	(72.0, 0.18371066467638095)	(73.0, 0.141103944816536)	(74.0, 0.10965391414831877)	(75.0, 0.08279333971574841)	(76.0, 0.06161816901769944)	(77.0, 0.04895983453841072)	(78.0, 0.03661704278373369)	(79.0, 0.0245503509130919)	(80.0, 0.015354534367265419)	(81.0, 0.008880273821214788)	(82.0, 0.005037414210765242)	(83.0, 0.0026680264304220825)	(84.0, 0.001318517813556003)	(85.0, 0.0007635006997300785)	(86.0, 0.00048458346993938566)	(87.0, 0.0003578029109436161)	(88.0, 0.0002704651925243083)	(89.0, 0.00020566624014869275)	(90.0, 0.00014931932503946184)	(91.0, 0.00010705913870753869)	(92.0, 9.015506417476943e-05)	(93.0, 9.860710144115406e-05)	(94.0, 5.3529569353769346e-05)	(95.0, 2.8173457554615445e-05)	(96.0, 4.226018633192316e-05)	(97.0, 1.690407453276927e-05)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
SRR11647694_2_val_2	(0.0, 0.913971216806928)	(1.0, 0.47650500253224576)	(2.0, 0.027398988538445235)	(3.0, 0.012700514351188361)	(4.0, 0.008365053751854286)	(5.0, 0.006440053123282652)	(6.0, 0.005570154880050573)	(7.0, 0.0052558690631409185)	(8.0, 0.005011736330362883)	(9.0, 0.005191328225739829)	(10.0, 0.005780614132445431)	(11.0, 0.006426022506456328)	(12.0, 0.007307145243149467)	(13.0, 0.008628829348189175)	(14.0, 0.010149748212162682)	(15.0, 0.012128065184674346)	(16.0, 0.015635719391255312)	(17.0, 0.020790568013246698)	(18.0, 0.027836743783426543)	(19.0, 0.03874414530421071)	(20.0, 0.0569390492045875)	(21.0, 0.08417528258784737)	(22.0, 0.12417095891296619)	(23.0, 0.17610107791055607)	(24.0, 0.2434760999105632)	(25.0, 0.33302510874289265)	(26.0, 0.47898842171050504)	(27.0, 0.6370769937394266)	(28.0, 0.7586438701694269)	(29.0, 0.8956584557252101)	(30.0, 1.0663072359370567)	(31.0, 1.253666480789055)	(32.0, 1.4480213911906583)	(33.0, 1.6369408406337438)	(34.0, 1.8665911707236476)	(35.0, 2.112719057214386)	(36.0, 2.299640546821403)	(37.0, 2.482274279926296)	(38.0, 2.6711965354927463)	(39.0, 2.79549938220388)	(40.0, 2.9340124376367145)	(41.0, 3.093678050996915)	(42.0, 3.1658852174319074)	(43.0, 3.2445969778275843)	(44.0, 3.345805429242589)	(45.0, 3.386247279182785)	(46.0, 3.459669497034938)	(47.0, 3.470599347542644)	(48.0, 3.3252589939621204)	(49.0, 3.1966880336124195)	(50.0, 3.112100250889878)	(51.0, 3.065883399063967)	(52.0, 2.9797971464643744)	(53.0, 2.883881043716259)	(54.0, 2.8930149752701957)	(55.0, 2.8222669929851407)	(56.0, 2.631178410180705)	(57.0, 2.5130209736395015)	(58.0, 2.4442681450671495)	(59.0, 2.3200045840831294)	(60.0, 2.148362436199979)	(61.0, 1.9708470721133298)	(62.0, 1.7977204849699544)	(63.0, 1.6196074166065035)	(64.0, 1.4338729171829934)	(65.0, 1.221572847860522)	(66.0, 1.003419205198108)	(67.0, 0.819741594201337)	(68.0, 0.6558022549558383)	(69.0, 0.49847414235890364)	(70.0, 0.3724735910117848)	(71.0, 0.2802166731319749)	(72.0, 0.21299318179369203)	(73.0, 0.16274954293862628)	(74.0, 0.12479111217668969)	(75.0, 0.09470666357768606)	(76.0, 0.0724232379341185)	(77.0, 0.056453589862396694)	(78.0, 0.04190384021349884)	(79.0, 0.029234193219328398)	(80.0, 0.01926964914927319)	(81.0, 0.012186993775344906)	(82.0, 0.007357655463724233)	(83.0, 0.004391583066639369)	(84.0, 0.002688266183923652)	(85.0, 0.0017931128304041896)	(86.0, 0.001172959566680675)	(87.0, 0.0007772961721783418)	(88.0, 0.0005696430431487488)	(89.0, 0.0004377552449813045)	(90.0, 0.0003507654206580965)	(91.0, 0.0003255103103707136)	(92.0, 0.00027219396643068293)	(93.0, 0.00023852048604750567)	(94.0, 0.00023290823931697608)	(95.0, 0.0002609694729696238)	(96.0, 0.00029744907671806585)	(97.0, 0.00027780621316121244)	(98.0, 0.00030025520008333063)	(99.0, 0.00034515317392756696)	(100.0, 0.0002806123365264772)
SRR11647702_1_val_1	(0.0, 0.16814772409710765)	(1.0, 0.1081971476969498)	(2.0, 0.048901089751133026)	(3.0, 0.05278953693979261)	(4.0, 0.0598483941942059)	(5.0, 0.06308508460976629)	(6.0, 0.060179795943239384)	(7.0, 0.05345510211910154)	(8.0, 0.046387959820962416)	(9.0, 0.0410965785613944)	(10.0, 0.037045192179460014)	(11.0, 0.034109525019271704)	(12.0, 0.031657152076423896)	(13.0, 0.03122356812143842)	(14.0, 0.03166819880139168)	(15.0, 0.03210178275637716)	(16.0, 0.033891352201157986)	(17.0, 0.036724837155394305)	(18.0, 0.0412595177546692)	(19.0, 0.049133070975456467)	(20.0, 0.060558146273385946)	(21.0, 0.07813072401588662)	(22.0, 0.106506998776879)	(23.0, 0.14710371303348121)	(24.0, 0.20231800610370215)	(25.0, 0.26267178796518414)	(26.0, 0.3476818599547576)	(27.0, 0.4698531147359528)	(28.0, 0.5893980106560576)	(29.0, 0.7109644572452666)	(30.0, 0.8634976356004131)	(31.0, 1.0649346653879346)	(32.0, 1.2821160399357887)	(33.0, 1.4964832612981)	(34.0, 1.7311267463387772)	(35.0, 2.0024315498662832)	(36.0, 2.2834326162342613)	(37.0, 2.551779659151644)	(38.0, 2.747384018156176)	(39.0, 2.865343709043404)	(40.0, 3.044007915309841)	(41.0, 3.2370466724406057)	(42.0, 3.369739932753614)	(43.0, 3.51212393254461)	(44.0, 3.5358053491942947)	(45.0, 3.430704046169566)	(46.0, 3.4172712286087417)	(47.0, 3.403040285168996)	(48.0, 3.2904216858036905)	(49.0, 3.2164390070132067)	(50.0, 3.209913154238489)	(51.0, 3.1164136741111745)	(52.0, 2.8997818741304675)	(53.0, 2.7204576260472053)	(54.0, 2.6745778155747613)	(55.0, 2.6926806361157154)	(56.0, 2.6578006020299405)	(57.0, 2.587405347172744)	(58.0, 2.573458856900918)	(59.0, 2.5476481840136933)	(60.0, 2.430019894875499)	(61.0, 2.1950422464045465)	(62.0, 1.906233907165588)	(63.0, 1.5988256447621247)	(64.0, 1.3408708083581842)	(65.0, 1.1925050069971337)	(66.0, 1.041869103655204)	(67.0, 0.9165578173019164)	(68.0, 0.7655849888484693)	(69.0, 0.580624149350396)	(70.0, 0.45254289671143694)	(71.0, 0.34174424528457426)	(72.0, 0.2520089366900317)	(73.0, 0.20147569332490872)	(74.0, 0.16755948599257323)	(75.0, 0.1301387051642086)	(76.0, 0.10034016456361419)	(77.0, 0.08646823968532079)	(78.0, 0.07383907136590297)	(79.0, 0.05691272703401759)	(80.0, 0.039707452896695694)	(81.0, 0.025796864481015057)	(82.0, 0.015435036461234682)	(83.0, 0.010372874744748158)	(84.0, 0.0068379227550576255)	(85.0, 0.003929872407288773)	(86.0, 0.00215963473120156)	(87.0, 0.0010853407280846715)	(88.0, 0.0005468128859052544)	(89.0, 0.00040320546132407645)	(90.0, 0.00030102325537208446)	(91.0, 0.0001988410494200925)	(92.0, 0.00016293919327479801)	(93.0, 0.0001408457433392322)	(94.0, 0.000132560699613395)	(95.0, 0.0001132289309197749)	(96.0, 8.285043725837188e-05)	(97.0, 4.9710262355023126e-05)	(98.0, 1.3808406209728647e-05)	(99.0, 5.523362483891458e-06)	(100.0, 2.761681241945729e-06)
SRR11647702_2_val_2	(0.0, 0.6826592235079079)	(1.0, 0.3609007331844448)	(2.0, 0.02780883944324043)	(3.0, 0.013021708714235986)	(4.0, 0.008573726570942602)	(5.0, 0.006968046329741337)	(6.0, 0.0059682831606914935)	(7.0, 0.0055496495472050576)	(8.0, 0.00567358713014512)	(9.0, 0.005935233138574143)	(10.0, 0.0063731459316290345)	(11.0, 0.006794533713625249)	(12.0, 0.007295792382405061)	(13.0, 0.008290047214435346)	(14.0, 0.009504635527247967)	(15.0, 0.011016674039116738)	(16.0, 0.013685463325092769)	(17.0, 0.01740359081329467)	(18.0, 0.021779964575333793)	(19.0, 0.029161136181542008)	(20.0, 0.04139790687049093)	(21.0, 0.058283714003947114)	(22.0, 0.08453369407065252)	(23.0, 0.12432867486845196)	(24.0, 0.17995186209195238)	(25.0, 0.2411963072439121)	(26.0, 0.32516815093856966)	(27.0, 0.4423525126926544)	(28.0, 0.5605063417621814)	(29.0, 0.6895721864674537)	(30.0, 0.8450615238555472)	(31.0, 1.0411445509092763)	(32.0, 1.2559201196388767)	(33.0, 1.475336462307455)	(34.0, 1.7143982889562883)	(35.0, 1.9812496758687934)	(36.0, 2.2549506798651193)	(37.0, 2.522297817109385)	(38.0, 2.7222449425823343)	(39.0, 2.8417317892105944)	(40.0, 3.0229478146485356)	(41.0, 3.2143460010671303)	(42.0, 3.3376363544073953)	(43.0, 3.483890964782199)	(44.0, 3.5175882164993477)	(45.0, 3.4235939535976034)	(46.0, 3.412472621155115)	(47.0, 3.3923424035171394)	(48.0, 3.289708314000218)	(49.0, 3.222233939679138)	(50.0, 3.2105039359959884)	(51.0, 3.1268956425446213)	(52.0, 2.920850787991021)	(53.0, 2.7393042623319066)	(54.0, 2.6851848511147454)	(55.0, 2.6968157047315433)	(56.0, 2.6651345043635533)	(57.0, 2.5973489090008677)	(58.0, 2.5684742063443426)	(59.0, 2.5404891001164764)	(60.0, 2.438389319290452)	(61.0, 2.215516495142101)	(62.0, 1.9343874986749006)	(63.0, 1.63305667618847)	(64.0, 1.3764315169527748)	(65.0, 1.2135196954308263)	(66.0, 1.062811594575709)	(67.0, 0.9319197361484535)	(68.0, 0.7801540345855812)	(69.0, 0.6054488635047581)	(70.0, 0.47310555827284884)	(71.0, 0.3612036917205205)	(72.0, 0.2691786593032686)	(73.0, 0.2136601304831398)	(74.0, 0.17621170125567226)	(75.0, 0.13838595094236492)	(76.0, 0.10742909689244687)	(77.0, 0.0896702183413907)	(78.0, 0.07412293710368721)	(79.0, 0.05648248779855153)	(80.0, 0.04159896117170481)	(81.0, 0.029031690261582387)	(82.0, 0.01848047070061833)	(83.0, 0.01240202079953567)	(84.0, 0.008471822336080773)	(85.0, 0.005307282718344489)	(86.0, 0.003189327134324296)	(87.0, 0.0019031304402574167)	(88.0, 0.0011457341000681409)	(89.0, 0.000699558801483913)	(90.0, 0.0004406669615646695)	(91.0, 0.00033876272670283977)	(92.0, 0.00028092518799747686)	(93.0, 0.0002726626824681393)	(94.0, 0.0002946960305463728)	(95.0, 0.0002699085139583601)	(96.0, 0.00026164600842902254)	(97.0, 0.0002285959863116723)	(98.0, 0.00017351261611608864)	(99.0, 0.0001652501105867511)	(100.0, 0.0002038084697236597)
